0.000	0
56951.660	70
0.000	54
0.000	17
0.000	15
0.000	0
47459.718	93
56951.660	65
45928.757	68
0.000	0
0.000	0
0.000	39
0.000	46
0.000	41
52733.019	73
0.000	0
0.000	37
56951.660	74
0.000	40
52733.019	69
54761.210	68
0.000	35
0.000	48
52733.019	65
0.000	0
56951.660	63
0.000	49
0.000	42
0.000	34
0.000	48
0.000	58
0.000	0
0.000	44
0.000	48
56951.660	60
0.000	0
0.000	32
52733.019	66
56951.660	79
0.000	41
1415.300	77
0.000	0
0.000	0
0.000	43
54761.210	75
0.000	47
0.000	17
0.000	0
56951.660	69
50849.699	67
0.000	20
0.000	0
47459.718	96
52733.019	67
0.000	0
54761.210	70
0.000	36
0.000	53
52733.019	70
0.000	0
0.000	0
0.000	0
0.000	29
0.000	18
0.000	0
0.000	44
52733.019	62
52733.019	80
47459.718	90
0.000	45
0.000	39
0.000	52
0.000	0
43145.199	70
0.000	38
0.000	48
0.000	0
49096.257	81
0.000	50
52733.019	64
0.000	0
0.000	40
47459.718	88
49096.257	95
0.000	35
0.000	58
0.000	0
0.000	46
56951.660	69
0.000	43
0.000	36
52733.019	65
0.000	0
56951.660	73
52733.019	73
0.000	0
47459.718	98
56951.660	71
0.000	50
49096.257	82
0.000	0
0.000	30
0.000	59
0.000	40
50849.699	74
0.000	0
0.000	0
0.000	36
0.000	52
47459.718	73
0.000	43
0.000	44
52733.019	67
0.000	22
0.000	5
0.000	53
0.000	41
54761.210	71
0.000	0
0.000	51
0.000	55
54761.210	76
0.000	0
0.000	50
47459.718	69
0.000	0
0.000	40
0.000	32
0.000	41
0.000	39
0.000	51
52733.019	76
0.000	0
56951.660	81
47459.718	91
12169.160	62
0.000	48
0.000	7
0.000	0
0.000	54
52733.019	72
0.000	0
0.000	50
0.000	40
0.000	58
0.000	0
0.000	43
0.000	28
0.000	60
0.000	4
56951.660	71
0.000	51
52733.019	89
52733.019	80
10952.243	62
0.000	49
45928.757	79
47459.718	92
0.000	35
56951.660	73
0.000	0
0.000	39
0.000	52
0.000	48
54761.210	69
0.000	0
2033.988	60
0.000	0
0.000	45
0.000	58
47459.718	66
0.000	29
50849.699	61
0.000	45
54761.210	66
0.000	0
0.000	44
0.000	52
47459.718	70
0.000	0
0.000	48
0.000	56
0.000	0
0.000	53
0.000	54
0.000	14
0.000	0
0.000	45
0.000	56
56951.660	81
0.000	3
0.000	47
0.000	47
52733.019	66
0.000	0
54761.210	63
0.000	50
0.000	30
0.000	55
0.000	0
0.000	54
1736.331	61
52733.019	73
0.000	0
54761.210	69
0.000	0
0.000	47
0.000	50
0.000	16
0.000	55
56951.660	79
0.000	0
0.000	45
52733.019	69
56951.660	69
52733.019	73
0.000	0
56951.660	69
56951.660	76
0.000	37
52733.019	61
22964.378	67
52733.019	73
0.000	0
52733.019	68
0.000	0
0.000	48
56951.660	99
0.000	44
56951.660	81
0.000	42
56951.660	60
56951.660	100
54761.210	67
47459.718	92
0.000	53
52733.019	78
0.000	25
0.000	40
0.000	49
0.000	49
0.000	18
0.000	0
52733.019	75
0.000	60
56951.660	76
0.000	0
0.000	51
52733.019	84
0.000	0
54761.210	66
49096.257	62
0.000	42
0.000	58
0.000	36
52733.019	83
0.000	41
52733.019	69
0.000	0
56951.660	76
0.000	0
0.000	36
49096.257	82
0.000	0
47459.718	79
0.000	36
0.000	43
50849.699	70
0.000	0
0.000	0
47459.718	90
0.000	43
0.000	52
0.000	60
47459.718	89
0.000	46
0.000	0
0.000	47
0.000	47
56951.660	89
0.000	48
54761.210	80
0.000	14
0.000	35
56951.660	75
24978.798	61
0.000	39
50849.699	69
0.000	0
47459.718	95
0.000	43
59324.652	61
0.000	19
0.000	54
0.000	22
0.000	30
0.000	0
0.000	46
