0.000	43
1127.309	79
4909.626	78
52733.019	89
0.000	0
0.000	45
0.000	53
0.000	46
56951.660	92
0.000	0
9491.944	64
0.000	56
0.000	48
0.000	23
0.000	0
0.000	46
52733.019	75
52733.019	82
47459.718	88
0.000	48
4683.525	79
0.000	18
0.000	0
20053.400	70
4262.849	72
52733.019	86
0.000	0
37468.199	72
0.000	60
56951.660	66
52733.019	61
0.000	0
45928.757	85
54761.210	80
0.000	53
56951.660	77
52733.019	74
54761.210	84
1113.207	74
54761.210	80
56951.660	71
0.000	59
1321.998	66
52733.019	82
0.000	0
0.000	44
0.000	51
4314.520	79
47459.718	88
0.000	0
0.000	42
0.000	36
22964.378	71
0.000	12
0.000	0
0.000	38
1239.157	76
6190.398	77
0.000	59
0.000	0
0.000	51
0.000	52
0.000	58
0.000	1
0.000	49
0.000	57
0.000	30
0.000	0
0.000	0
0.000	46
0.000	0
0.000	0
0.000	47
1608.804	75
45928.757	85
0.000	4
47459.718	84
0.000	48
56951.660	88
0.000	0
0.000	51
3035.803	79
0.000	22
52733.019	82
0.000	44
1239.157	79
3048.804	72
0.000	6
0.000	0
0.000	60
5292.905	71
47459.718	86
0.000	0
0.000	46
0.000	49
56951.660	67
0.000	0
4394.418	61
0.000	40
56951.660	63
47459.718	90
0.000	48
49096.257	75
0.000	0
56951.660	78
11210.958	75
0.000	13
0.000	0
15997.659	73
0.000	16
54761.210	85
0.000	50
10097.813	76
0.000	0
0.000	0
0.000	55
10546.605	77
10026.701	75
0.000	12
0.000	3
0.000	55
0.000	54
2991.159	79
0.000	0
6356.212	61
0.000	37
0.000	0
56951.660	68
0.000	52
56951.660	89
47459.718	84
3472.662	72
0.000	20
0.000	0
0.000	52
0.000	55
18022.677	65
0.000	19
56951.660	79
56951.660	67
10625.310	76
1288.499	66
6845.151	71
0.000	0
0.000	56
1148.219	71
52733.019	81
0.000	0
1288.499	65
54761.210	83
0.000	0
0.000	48
0.000	59
52733.019	94
0.000	49
0.000	50
1314.674	67
52733.019	85
54761.210	93
10026.701	73
9555.648	79
0.000	5
0.000	53
5982.317	79
0.000	0
0.000	0
0.000	52
6327.962	72
56951.660	89
0.000	0
0.000	51
56951.660	92
0.000	15
0.000	0
54761.210	83
0.000	54
0.000	53
50849.699	96
0.000	56
0.000	59
0.000	1
4668.169	69
0.000	12
10705.200	76
0.000	17
0.000	0
0.000	0
0.000	46
7048.473	77
54761.210	93
0.000	0
56951.660	80
27380.605	66
0.000	2
0.000	52
0.000	59
59324.652	88
56951.660	84
56951.660	61
0.000	51
11964.635	73
0.000	0
0.000	48
0.000	54
15997.659	79
0.000	15
52733.019	79
0.000	41
43145.199	61
0.000	0
0.000	59
0.000	53
6384.716	80
52733.019	93
50849.699	88
0.000	49
0.000	59
47459.718	71
52733.019	89
0.000	54
1041.545	81
0.000	13
0.000	0
56951.660	76
56951.660	71
1168.000	82
54761.210	83
0.000	0
36507.472	79
18983.886	70
0.000	0
0.000	49
4367.458	81
52733.019	87
0.000	0
0.000	0
0.000	47
0.000	48
47459.718	89
50849.699	86
0.000	48
0.000	59
0.000	0
0.000	47
0.000	56
1214.839	86
2997.456	66
0.000	10
0.000	0
0.000	45
0.000	59
56951.660	73
4175.342	80
50849.699	89
0.000	5
0.000	0
8375.245	78
0.000	4
56951.660	70
1374.316	74
3746.820	77
54761.210	82
0.000	0
0.000	45
0.000	15
47459.718	84
0.000	48
56951.660	86
0.000	0
31639.812	75
0.000	48
52733.019	83
0.000	0
1259.993	90
0.000	19
0.000	11
1308.632	68
0.000	52
9555.648	72
0.000	10
0.000	0
6845.151	76
31639.812	70
52733.019	73
1261.109	75
0.000	11
0.000	0
4563.434	60
0.000	31
0.000	0
56951.660	60
56951.660	77
0.000	2
0.000	54
0.000	58
0.000	55
0.000	5
56951.660	91
0.000	27
0.000	0
52733.019	84
6163.600	79
56951.660	85
56951.660	68
56951.660	79
15309.587	74
1108.872	79
54761.210	66
0.000	45
0.000	53
1160.384	70
0.000	31
47459.718	96
1320.771	63
0.000	51
56951.660	89
47459.718	84
3669.566	63
1134.495	72
52733.019	88
0.000	0
0.000	58
3481.153	72
0.000	0
52733.019	79
0.000	49
0.000	55
0.000	3
0.000	57
5196.319	79
0.000	52
0.000	2
47459.718	88
1231.654	76
0.000	14
0.000	0
0.000	56
56951.660	72
56951.660	90
0.000	0
0.000	55
0.000	51
0.000	19
0.000	0
0.000	46
0.000	15
52733.019	75
0.000	50
0.000	49
19240.425	71
0.000	20
0.000	0
1106.287	71
0.000	52
56951.660	82
32358.898	73
0.000	16
0.000	0
0.000	49
1102.006	81
0.000	19
0.000	0
52733.019	71
56951.660	70
1075.371	83
50849.699	67
0.000	0
0.000	52
56951.660	64
0.000	8
56951.660	85
914.445	79
0.000	0
47459.718	88
0.000	46
5312.655	78
54761.210	80
56951.660	88
4519.973	65
41876.222	66
0.000	51
1191.457	65
56951.660	79
45928.757	89
1267.846	76
0.000	34
0.000	21
56951.660	75
0.000	50
52733.019	61
0.000	1
17363.312	68
0.000	9
0.000	5
4607.740	66
7083.541	78
47459.718	85
0.000	48
0.000	37
0.000	0
45928.757	85
0.000	52
56951.660	93
0.000	0
54761.210	63
52733.019	96
0.000	18
36507.472	79
0.000	56
0.000	0
7118.958	77
0.000	7
47459.718	90
0.000	57
21250.619	71
49096.257	77
