52733.019,84
54761.21,88
0,15
0,14
0,56
0,20
0,36
0,12
0,10
0,15
0,37
0,7
0,0
0,0
0,0
56951.66,61
0,17
0,27
0,50
0,15
0,37
0,49
0,0
0,0
47459.718,85
52733.019,86
0,5
0,14
0,18
0,6
0,47
0,15
0,12
0,0
0,2
0,16
0,0
0,0
0,0
0,3
0,0
0,0
0,8
50849.699,84
0,54
0,43
0,9
0,8
0,8
0,12
0,27
0,13
0,47
0,37
0,47
0,8
0,0
0,0
0,21
0,18
0,0
0,0
0,4
0,55
47459.718,87
0,6
0,12
0,16
0,24
0,6
47459.718,78
0,15
0,13
0,11
0,40
0,27
0,3
0,29
0,29
0,56
0,4
47459.718,81
0,54
0,10
0,53
0,29
0,24
0,17
52733.019,80
47459.718,78
0,15
0,21
0,14
0,15
0,18
0,7
52733.019,83
47459.718,77
0,16
0,4
0,19
0,11
0,27
0,10
0,12
0,13
0,0
0,7
0,20
0,0
0,11
0,0
0,23
0,0
0,0
0,2
0,11
0,10
0,0
0,12
0,0
0,0
0,17
0,19
0,21
0,0
0,29
54761.21,79
54761.21,96
0,22
47459.718,78
0,49
0,26
0,20
0,47
0,18
0,14
56951.66,64
0,40
0,0
0,0
0,31
0,20
0,26
0,0
0,15
0,33
0,10
0,22
0,15
54761.21,75
0,22
0,25
56951.66,95
0,29
0,8
0,9
49096.257,106
0,0
0,0
0,0
0,18
56951.66,87
0,0
0,9
0,21
0,2
52733.019,71
56951.66,61
45928.757,104
0,0
50849.699,118
0,52
0,6
0,9
0,0
0,31
0,11
0,0
50849.699,107
54761.21,96
50849.699,99
0,20
0,0
0,39
0,0
54761.21,77
0,4
0,5
0,0
52733.019,99
0,0
0,0
0,0
0,0
52733.019,89
0,0
0,6
54761.21,105
0,15
54761.21,126
54761.21,120
0,50
52733.019,96
0,38
47459.718,110
49096.257,114
0,0
0,0
0,8
49096.257,107
0,11
52733.019,110
0,0
0,9
0,25
47459.718,112
50849.699,111
0,34
0,31
47459.718,106
0,2
0,0
56951.66,96
0,3
47459.718,113
54761.21,101
54761.21,86
47459.718,123
0,0
0,0
0,0
0,12
0,26
0,21
0,11
0,0
0,0
0,0
52733.019,99
52733.019,99
0,46
0,8
0,0
56951.66,79
56951.66,89
0,0
49096.257,111
0,0
52733.019,94
0,0
52733.019,92
0,0
56951.66,72
47459.718,127
0,5
0,0
0,0
0,0
56951.66,62
0,0
54761.21,114
54761.21,96
0,0
49096.257,93
0,18
0,0
0,22
54761.21,90
45928.757,91
47459.718,102
49096.257,80
0,49
0,0
52733.019,70
56951.66,82
47459.718,74
0,57
0,38
0,28
0,49
0,3
0,22
0,0
0,4
0,31
47459.718,84
0,40
52733.019,99
56951.66,63
0,51
0,51
45928.757,78
0,32
0,34
0,28
0,46
0,0
0,0
0,32
47459.718,83
0,19
0,28
56951.66,62
0,48
0,21
0,13
0,1
0,1
54761.21,80
0,33
52733.019,85
47459.718,91
0,19
0,38
0,56
0,28
0,12
0,42
0,0
0,8
0,28
0,43
0,29
0,42
56951.66,60
0,14
0,26
0,37
47459.718,74
0,22
0,52
0,20
0,46
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,19
0,31
0,16
0,56
0,44
0,29
0,28
0,27
56951.66,61
56951.66,60
0,42
0,0
0,56
0,31
0,29
0,30
0,25
0,23
0,53
0,19
56951.66,61
0,50
0,5
0,40
52733.019,82
0,33
0,43
0,8
52733.019,87
0,22
0,11
0,9
0,11
56951.66,127
0,0
0,0
0,0
0,0
0,0
0,17
0,18
0,0
0,11
0,12
0,18
0,9
0,25
0,56
0,16
0,10
0,14
0,12
0,48
0,37
0,19
0,0
47459.718,107
0,39
52733.019,98
0,8
0,50
52733.019,82
0,15
0,44
0,15
0,10
0,51
0,0
0,12
0,0
0,0
0,0
56951.66,84
0,23
0,32
0,0
56951.66,68
0,3
0,57
0,0
0,24
52733.019,82
0,0
0,3
52733.019,107
0,3
52733.019,64
56951.66,89
0,1
0,9
47459.718,73
0,2
0,0
0,0
24132.06,62
0,10
0,52
0,0
0,1
0,0
0,1
0,7
0,10
47459.718,99
47459.718,96
0,26
52733.019,60
0,0
0,59
0,12
0,47
0,10
0,7
0,0
0,15
0,0
0,37
47459.718,91
0,27
0,7
56951.66,61
52733.019,87
47459.718,81
0,8
0,3
0,39
0,6
0,13
0,5
0,2
0,3
0,10
0,12
0,3
0,11
0,7
0,9
0,2
0,16
0,6
0,5
0,9
0,46
0,7
0,20
0,0
0,0
0,5
0,12
0,1
56951.66,91
47459.718,82
0,15
0,11
0,18
0,28
0,6
0,0
0,20
0,50
0,3
0,40
52733.019,87
0,35
0,3
0,4
47459.718,85
0,6
0,4
0,28
49096.257,97
0,5
0,0
0,43
49096.257,87
0,10
0,9
52733.019,79
0,19
0,30
0,31
52733.019,71
0,0
0,0
0,0
0,15
0,0
0,30
0,59
0,33
0,27
0,50
0,23
0,15
0,7
0,0
0,0
0,0
0,0
0,0
52733.019,86
0,32
0,21
0,25
0,25
0,35
0,18
0,20
0,28
0,45
0,30
0,6
0,20
0,41
0,0
0,12
0,0
0,0
54761.21,88
0,36
50849.699,78
0,21
0,17
0,30
0,52
0,24
0,51
0,35
0,50
0,37
0,0
0,8
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
54761.21,67
54761.21,76
0,22
0,25
0,42
56951.66,78
0,18
0,38
0,55
0,50
0,20
0,9
0,37
0,59
0,28
0,52
0,25
0,46
0,16
0,0
0,0
0,1
0,0
0,28
0,22
0,22
0,40
0,0
0,2
0,0
0,0
0,23
0,47
0,23
0,18
0,28
0,13
0,45
0,14
0,0
0,5
0,14
47459.718,79
0,30
0,60
0,51
0,27
0,13
56951.66,60
0,4
0,0
47459.718,73
0,10
0,23
0,31
0,44
0,21
0,40
0,0
0,0
0,0
0,0
0,50
0,51
0,39
0,28
0,20
0,47
0,0
0,13
47459.718,79
54761.21,78
0,22
0,26
0,17
0,24
0,48
0,11
0,26
0,42
0,24
0,14
0,0
0,2
0,0
52733.019,93
0,31
0,9
0,43
0,29
0,22
0,17
0,15
0,55
0,39
0,0
0,0
0,3
0,0
47459.718,80
0,25
0,56
0,36
0,49
0,12
0,52
0,0
0,0
0,5
0,16
0,0
56951.66,79
0,9
0,50
0,11
56951.66,66
0,21
0,22
0,12
0,23
0,39
0,20
0,15
0,0
47459.718,74
47459.718,76
0,28
0,51
0,10
0,25
0,44
0,41
0,14
0,22
0,40
0,25
0,31
0,59
0,40
0,6
0,0
0,0
0,2
0,3
0,0
0,0
0,31
0,24
0,60
0,21
0,33
56951.66,68
0,0
0,0
0,0
0,12
47459.718,79
47459.718,92
0,28
0,16
0,31
0,26
0,31
0,58
0,26
0,40
0,13
0,20
0,29
0,41
0,0
0,0
0,17
0,0
0,0
0,10
0,0
0,0
0,0
54761.21,86
0,19
0,30
0,23
0,29
0,25
0,46
0,41
0,30
56951.66,61
0,49
0,28
0,23
0,38
0,49
0,27
0,20
0,24
0,34
0,19
0,31
0,25
0,28
0,40
0,29
0,25
0,42
0,0
0,0
0,0
0,22
0,0
54761.21,79
47459.718,71
0,35
0,20
0,32
0,19
0,51
0,57
0,27
0,19
0,44
0,27
0,6
0,31
0,46
0,40
0,10
0,0
0,0
54761.21,74
0,24
0,57
0,24
0,33
0,37
0,42
0,12
0,0
52733.019,86
47459.718,81
0,23
0,26
0,14
0,20
0,24
0,43
0,39
0,11
0,0
0,4
0,0
0,0
0,0
0,3
0,0
0,14
0,19
0,56
47459.718,71
0,33
0,28
0,22
56951.66,61
0,20
0,16
0,37
0,50
0,41
0,8
0,15
0,12
0,0
0,14
0,0
47459.718,76
0,17
47459.718,79
0,35
0,12
0,11
0,3
0,32
0,15
0,26
0,13
0,25
0,40
0,58
0,40
0,56
0,35
0,49
0,18
0,20
0,26
0,57
0,46
0,4
0,0
52733.019,83
50849.699,76
0,60
0,36
0,37
0,46
0,4
0,0
0,0
0,2
0,31
0,12
0,20
0,47
0,32
0,27
47459.718,76
0,30
0,31
0,25
0,27
0,55
0,13
47459.718,85
54761.21,81
0,21
0,34
0,15
0,31
0,56
56951.66,60
45928.757,74
0,34
0,24
0,22
0,35
0,53
0,17
0,26
0,35
0,33
47459.718,68
50849.699,83
0,17
50849.699,75
0,55
0,23
0,29
0,28
0,49
0,28
0,16
0,37
0,55
0,18
0,7
0,40
0,0
0,0
0,0
0,0
0,0
0,6
47459.718,76
47459.718,72
0,50
0,24
0,20
50849.699,79
0,22
0,25
0,56
49096.257,77
0,32
0,57
0,39
0,11
0,0
0,0
0,7
0,0
47459.718,78
0,32
0,30
0,23
0,25
56951.66,63
0,18
0,40
0,0
0,0
0,0
0,21
0,0
0,0
0,14
0,30
0,15
0,12
0,17
0,30
0,45
0,33
49096.257,76
0,6
0,22
0,59
0,37
0,45
0,43
0,8
0,0
0,0
0,0
0,16
0,0
0,19
0,30
0,34
56951.66,64
0,0
0,0
0,1
0,27
0,52
0,26
0,49
0,28
0,26
0,30
0,33
0,31
0,39
0,23
0,44
0,29
0,46
0,15
0,0
0,30
0,39
0,53
0,20
0,20
0,36
0,54
0,49
56951.66,62
0,40
0,10
0,4
0,0
0,57
0,47
0,27
0,34
56951.66,60
0,38
0,25
56951.66,75
0,0
0,1
0,0
0,0
0,0
0,0
0,7
0,0
47459.718,76
52733.019,90
0,30
0,22
0,20
52733.019,82
0,11
0,20
47459.718,83
0,11
0,24
0,15
54761.21,78
0,45
0,39
0,6
0,12
0,0
47459.718,96
50849.699,77
0,32
54761.21,77
0,27
47459.718,71
0,16
0,39
0,46
0,51
0,29
0,48
47459.718,76
0,50
0,38
0,44
0,11
0,0
0,11
0,6
0,26
0,24
0,27
0,13
0,48
0,36
0,46
0,31
0,52
49096.257,83
0,50
0,38
0,41
0,19
0,7
0,21
0,19
0,41
0,36
0,46
0,24
0,23
0,26
0,18
0,19
0,8
0,32
0,45
0,35
0,51
47459.718,82
0,36
0,17
0,10
0,38
0,52
0,29
0,10
0,47
0,15
0,24
0,54
0,16
0,20
0,0
0,0
0,10
0,0
47459.718,80
45928.757,74
56951.66,68
0,26
0,55
0,34
0,27
0,22
0,54
0,6
0,31
0,39
0,12
0,8
0,16
0,12
0,53
0,13
47459.718,92
0,0
52733.019,98
52733.019,98
0,35
0,31
54761.21,89
47459.718,77
0,11
0,27
0,26
0,19
0,36
0,7
0,18
0,50
0,51
0,0
0,19
0,2
0,0
0,0
0,55
0,24
47459.718,74
0,28
0,59
0,16
0,39
0,38
0,24
0,0
0,1
0,1
0,0
0,31
0,10
0,53
0,59
0,11
0,58
0,30
47459.718,79
0,9
0,41
54761.21,84
0,15
0,51
0,20
0,7
0,56
0,54
0,25
0,15
0,28
0,17
0,20
0,15
0,18
0,18
47459.718,82
0,3
0,0
0,0
0,0
0,0
0,14
49096.257,79
0,53
0,14
0,11
0,33
0,0
0,7
0,18
0,29
0,25
0,16
0,15
0,45
0,0
0,9
0,0
0,20
0,0
0,0
0,0
0,12
0,52
0,39
0,24
0,21
0,13
0,10
0,21
0,16
0,10
0,25
0,27
0,12
0,20
0,48
0,53
0,23
0,35
0,23
0,26
0,50
0,0
0,0
0,14
0,0
0,18
0,0
0,0
0,0
0,0
0,0
0,0
47459.718,92
0,16
0,11
0,20
0,10
0,24
0,30
0,56
0,50
0,36
0,12
0,48
0,25
0,16
0,14
0,27
0,39
0,46
0,22
0,29
0,18
0,14
0,26
0,21
0,19
0,52
0,15
0,32
0,28
0,47
0,0
0,2
0,0
0,10
0,23
0,34
0,28
0,37
0,21
0,35
0,47
0,17
54761.21,82
0,30
0,29
0,24
0,56
0,15
0,43
0,49
0,16
0,0
0,39
0,27
0,41
0,0
0,0
0,0
0,15
47459.718,82
0,17
0,43
0,54
0,16
0,18
0,17
0,13
0,11
0,23
52733.019,80
0,0
0,45
0,21
0,13
0,53
0,17
0,20
0,50
0,0
0,2
0,0
0,30
0,14
0,27
52733.019,83
0,0
50849.699,81
0,28
0,32
0,56
0,0
0,0
0,0
0,27
0,13
0,38
0,0
0,23
0,13
0,35
0,15
0,15
0,13
56951.66,61
0,28
0,55
0,15
47459.718,80
0,0
56951.66,88
0,35
0,15
0,20
0,32
0,31
0,19
0,0
0,0
0,0
0,1
0,0
49096.257,85
47459.718,81
0,15
0,19
0,50
0,35
0,12
0,17
0,45
0,12
0,0
52733.019,99
0,21
0,27
0,14
0,45
0,25
0,0
0,1
0,0
47459.718,102
56951.66,60
56951.66,72
0,26
0,12
0,25
0,24
0,20
0,12
0,31
0,37
0,48
0,15
0,15
0,1
47459.718,77
0,18
0,25
0,12
0,26
0,49
0,15
0,3
0,55
0,33
0,9
0,24
0,14
0,52
0,18
52733.019,61
0,0
0,0
0,0
0,3
54761.21,82
0,23
0,9
0,51
0,15
0,23
0,23
0,11
0,17
0,15
0,45
0,0
0,4
0,0
0,0
47459.718,78
47459.718,73
0,18
0,38
0,12
0,51
0,54
0,15
0,18
0,48
0,14
0,0
0,0
0,44
0,20
0,8
0,59
0,41
0,0
47459.718,91
0,32
0,52
0,0
0,0
0,0
0,0
0,18
0,10
0,0
0,0
0,0
0,0
0,0
0,17
0,0
0,14
0,13
0,32
0,26
0,33
0,6
0,0
0,3
0,0
0,25
0,28
0,27
0,29
0,46
0,0
0,12
0,0
52733.019,97
47459.718,88
0,50
0,35
56951.66,61
0,22
0,51
0,41
0,0
0,0
52733.019,72
0,32
0,31
0,15
0,35
0,35
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,47
0,33
0,46
0,16
0,10
0,55
0,0
0,7
0,16
0,14
0,15
0,12
56951.66,60
0,33
0,36
0,0
0,0
0,0
0,17
0,23
0,46
0,0
0,57
0,44
0,18
0,15
0,41
47459.718,77
0,32
0,11
0,27
0,15
0,11
0,22
0,53
0,0
0,0
0,58
0,12
0,21
0,31
0,26
0,0
0,0
0,34
0,17
0,20
0,40
0,13
49096.257,79
0,0
0,0
0,30
0,35
0,3
0,17
0,16
0,46
0,15
47459.718,91
0,19
0,43
0,18
0,25
0,40
0,53
0,16
0,58
0,33
0,47
0,32
0,50
0,0
0,0
0,0
56951.66,72
0,16
0,0
0,25
0,53
0,0
0,19
47459.718,81
0,52
52733.019,103
0,17
0,53
0,10
0,29
52733.019,86
0,1
0,47
0,23
0,35
0,48
0,0
0,29
0,13
0,19
0,50
0,10
0,0
0,22
0,7
0,12
0,19
0,1
0,0
0,27
0,32
0,10
0,17
0,0
0,52
0,46
0,0
0,0
0,0
52733.019,98
47459.718,88
0,20
0,32
0,19
54761.21,82
0,0
0,0
0,5
0,28
0,0
0,4
52733.019,68
52733.019,84
54761.21,80
0,15
56951.66,65
0,0
0,0
0,51
0,49
0,0
0,27
0,18
0,38
0,9
0,20
0,54
0,50
0,0
0,0
52733.019,83
0,56
0,23
0,30
0,21
0,32
52733.019,76
0,0
0,0
0,58
0,49
0,5
0,0
0,0
0,4
47459.718,94
0,21
0,29
0,21
52733.019,61
0,16
0,31
0,20
0,28
0,58
0,0
0,0
0,0
0,0
0,35
0,28
0,44
0,22
0,31
0,15
0,5
0,31
45928.757,81
0,22
0,10
0,22
0,14
0,20
0,46
0,0
0,22
0,2
0,3
52733.019,86
0,43
47459.718,77
0,26
0,29
0,0
52733.019,79
0,28
0,0
0,40
0,17
0,22
0,19
0,46
0,14
0,18
0,21
0,50
0,2
0,23
0,6
0,48
0,0
0,13
0,35
0,18
0,48
0,0
0,0
0,1
0,0
0,14
0,15
0,35
0,16
0,7
0,48
0,17
0,43
0,0
0,15
0,0
0,20
0,48
49096.257,88
0,19
0,28
0,19
0,0
0,0
45928.757,84
0,20
0,23
0,57
0,0
0,0
0,39
0,17
0,20
0,43
0,20
0,0
0,15
0,7
0,0
0,8
0,0
0,20
0,26
0,54
0,56
0,22
0,44
0,4
52733.019,84
0,17
0,15
52733.019,91
45928.757,84
49096.257,61
0,8
0,0
56951.66,84
0,57
0,13
52733.019,83
47459.718,83
56951.66,75
0,20
0,57
0,22
0,55
0,20
0,2
0,11
0,6
0,22
0,0
0,0
0,0
47459.718,119
0,0
0,49
0,0
38480.851,64
0,0
47459.718,101
56951.66,94
47459.718,97
0,14
52733.019,71
0,0
0,4
0,13
0,54
0,15
59324.652,69
0,56
0,0
47459.718,85
0,20
0,26
0,17
56951.66,61
0,15
0,53
52733.019,94
0,58
0,26
0,6
0,54
0,15
0,17
0,19
47459.718,71
0,16
0,55
0,51
0,0
0,19
56951.66,70
0,28
0,44
47459.718,72
0,11
0,56
47459.718,83
56951.66,64
0,18
52733.019,80
0,17
0,46
0,15
0,48
52733.019,65
0,1
47459.718,83
0,18
56951.66,68
0,11
54761.21,93
0,22
54761.21,90
0,0
0,20
50849.699,67
0,0
0,23
0,15
56951.66,83
0,0
0,27
0,4
0,2
47459.718,85
0,12
0,56
0,4
0,17
0,16
0,59
0,0
0,52
49096.257,86
0,17
0,58
0,0
0,16
0,55
0,9
0,0
0,0
0,0
47459.718,101
0,12
0,59
0,16
56951.66,73
0,17
0,16
0,8
0,0
0,0
47459.718,82
52733.019,97
47459.718,82
0,35
0,54
0,0
0,0
0,51
0,22
0,17
0,37
0,17
0,0
0,24
0,15
0,42
0,0
52733.019,96
0,9
0,11
52733.019,70
0,0
0,41
56951.66,83
0,14
0,25
0,13
0,45
0,56
0,15
0,24
56951.66,88
0,2
56951.66,80
0,13
0,19
0,13
0,19
0,11
0,18
0,5
0,0
0,0
47459.718,86
0,27
50849.699,82
0,18
0,38
0,19
0,43
0,0
47459.718,92
0,10
0,18
0,35
0,0
0,46
0,23
0,0
0,26
0,19
0,53
0,11
0,15
0,0
47459.718,80
0,21
0,25
0,23
52733.019,82
0,0
0,0
0,0
0,0
0,0
0,0
0,40
0,8
0,12
0,12
0,18
0,19
0,14
0,21
0,16
0,23
0,56
47459.718,87
0,6
47459.718,85
0,14
0,54
0,7
0,21
0,0
0,9
0,0
47459.718,84
0,24
0,11
0,49
54761.21,71
0,1
0,51
0,14
0,47
0,21
0,29
54761.21,73
0,22
0,34
0,36
0,0
0,0
0,0
0,0
56951.66,62
0,22
0,13
0,49
0,0
47459.718,85
56951.66,94
52733.019,90
0,23
0,14
0,11
0,17
0,21
0,18
0,21
0,12
0,14
0,23
0,17
0,17
0,24
0,15
0,14
0,58
0,8
0,23
0,0
0,0
0,0
0,27
0,27
0,47
0,14
0,54
0,54
0,0
0,52
0,23
0,18
0,12
0,24
0,42
0,0
0,13
0,0
0,58
47459.718,82
0,26
0,41
0,20
0,23
54761.21,76
0,15
0,16
0,44
0,0
0,5
0,0
0,26
0,7
0,0
0,0
0,0
0,0
47459.718,77
0,48
0,17
0,51
0,27
0,15
0,11
0,4
0,0
47459.718,85
54761.21,93
0,16
0,46
0,25
0,22
0,24
0,25
0,45
56951.66,61
0,1
0,32
0,52
0,29
0,28
0,9
0,34
0,60
0,48
0,0
0,0
0,0
0,3
49096.257,85
47459.718,92
0,45
52733.019,83
0,55
0,31
52733.019,96
0,31
0,38
0,17
0,52
0,26
56951.66,68
56951.66,99
0,16
0,46
0,0
0,0
0,0
0,0
47459.718,81
52733.019,65
0,0
0,23
0,0
0,18
47459.718,68
0,0
0,27
47459.718,84
0,14
0,20
0,7
0,0
0,49
56951.66,82
