0.000	55
0.000	45
0.000	33
0.000	41
0.000	40
0.000	47
52733.019	67
0.000	20
0.000	0
49096.257	82
0.000	54
0.000	35
0.000	47
0.000	50
0.000	38
0.000	41
0.000	40
0.000	42
0.000	31
0.000	39
0.000	27
47459.718	86
47459.718	84
0.000	41
0.000	37
0.000	40
47459.718	86
0.000	57
52733.019	93
54761.210	89
20339.878	67
0.000	44
0.000	38
43145.199	68
56951.660	62
0.000	37
54761.210	87
0.000	37
56951.660	63
0.000	34
49096.257	95
0.000	32
0.000	41
0.000	31
47459.718	82
0.000	36
54761.210	76
39549.765	68
47459.718	88
0.000	29
0.000	25
56951.660	74
0.000	40
0.000	39
52733.019	94
47459.718	85
0.000	44
0.000	40
47459.718	82
45928.757	84
0.000	39
0.000	24
0.000	39
0.000	33
0.000	28
0.000	41
47459.718	84
56951.660	69
0.000	22
49096.257	84
0.000	44
0.000	38
0.000	28
0.000	27
47459.718	70
0.000	0
47459.718	84
47459.718	86
0.000	36
0.000	58
0.000	0
56951.660	75
47459.718	96
54761.210	65
0.000	59
0.000	51
0.000	1
0.000	40
0.000	48
0.000	33
52733.019	81
0.000	40
0.000	32
0.000	44
54761.210	64
54761.210	87
0.000	49
50849.699	83
56951.660	73
0.000	55
0.000	48
0.000	0
47459.718	88
47459.718	90
56951.660	68
0.000	40
0.000	20
0.000	43
0.000	40
0.000	33
56951.660	68
0.000	25
0.000	36
0.000	30
0.000	40
54761.210	66
0.000	0
0.000	41
0.000	56
47459.718	81
0.000	38
0.000	52
56951.660	72
0.000	20
0.000	43
47459.718	89
0.000	0
52733.019	93
0.000	44
33899.796	70
47459.718	94
0.000	22
54761.210	62
0.000	0
47459.718	85
0.000	41
0.000	54
0.000	46
56951.660	63
0.000	41
0.000	40
0.000	37
0.000	38
0.000	50
56951.660	64
0.000	26
0.000	58
0.000	33
56951.660	68
56951.660	72
0.000	55
0.000	52
52733.019	69
0.000	15
0.000	15
0.000	16
0.000	1
52733.019	75
47459.718	83
47459.718	86
0.000	36
47459.718	86
56951.660	93
52733.019	60
0.000	35
49096.257	96
0.000	29
56951.660	65
0.000	36
50849.699	84
47459.718	86
0.000	42
0.000	24
56951.660	61
0.000	39
47459.718	88
0.000	42
0.000	35
0.000	34
0.000	59
0.000	35
0.000	56
52733.019	71
0.000	5
54761.210	88
22599.865	74
56951.660	63
0.000	40
0.000	29
24978.798	69
0.000	39
0.000	55
0.000	13
0.000	0
0.000	0
20938.111	63
0.000	46
47459.718	86
0.000	46
0.000	41
0.000	57
30951.990	60
0.000	38
0.000	37
0.000	35
0.000	45
0.000	56
52733.019	88
0.000	25
0.000	18
0.000	0
0.000	0
0.000	0
56951.660	65
0.000	36
0.000	46
0.000	42
0.000	52
0.000	16
0.000	0
54761.210	65
20339.878	63
0.000	39
0.000	43
0.000	33
0.000	39
47459.718	61
0.000	18
0.000	18
0.000	0
0.000	46
0.000	47
0.000	38
56951.660	62
0.000	35
0.000	48
0.000	42
0.000	12
0.000	0
0.000	45
0.000	39
0.000	34
0.000	49
54761.210	67
0.000	0
0.000	23
45928.757	86
0.000	35
50849.699	70
0.000	36
56951.660	68
0.000	46
0.000	39
0.000	17
0.000	24
56951.660	69
0.000	35
56951.660	78
54761.210	70
0.000	0
0.000	21
47459.718	99
56951.660	75
0.000	21
0.000	48
52733.019	65
0.000	7
0.000	0
49096.257	92
47459.718	84
56951.660	68
0.000	19
0.000	40
56951.660	67
0.000	40
38480.851	67
0.000	0
0.000	0
0.000	38
0.000	51
56951.660	68
0.000	58
0.000	12
0.000	0
56951.660	62
0.000	44
0.000	36
0.000	42
0.000	45
0.000	58
0.000	40
0.000	46
0.000	50
0.000	39
54761.210	63
0.000	0
0.000	34
0.000	24
56951.660	74
0.000	42
1345.739	62
0.000	4
0.000	2
47459.718	83
0.000	34
0.000	56
0.000	0
0.000	37
56951.660	70
56951.660	73
0.000	36
52733.019	65
0.000	2
0.000	47
0.000	41
0.000	42
0.000	48
0.000	39
0.000	37
0.000	40
56951.660	70
0.000	0
0.000	39
25887.119	69
0.000	43
0.000	33
0.000	57
0.000	28
56951.660	76
0.000	41
0.000	44
0.000	34
0.000	32
0.000	43
0.000	43
0.000	46
47459.718	63
54761.210	70
56951.660	63
0.000	37
0.000	47
0.000	51
0.000	43
0.000	41
0.000	50
0.000	53
0.000	58
0.000	48
0.000	44
0.000	59
0.000	13
0.000	0
0.000	36
0.000	48
0.000	0
49096.257	101
0.000	40
0.000	48
0.000	40
0.000	55
0.000	56
0.000	16
47459.718	88
0.000	49
0.000	44
0.000	33
52733.019	65
52733.019	84
0.000	40
0.000	0
0.000	46
0.000	40
56951.660	68
0.000	18
0.000	0
0.000	49
0.000	43
0.000	36
0.000	41
0.000	41
0.000	51
0.000	0
0.000	28
50849.699	92
0.000	45
0.000	40
56951.660	70
0.000	35
0.000	34
0.000	34
0.000	35
0.000	48
0.000	51
0.000	37
0.000	28
0.000	40
0.000	59
0.000	0
0.000	0
0.000	45
0.000	45
0.000	41
0.000	40
0.000	39
0.000	24
0.000	59
0.000	6
0.000	22
0.000	0
0.000	38
50849.699	92
25424.849	66
0.000	36
0.000	41
0.000	48
0.000	39
0.000	44
0.000	48
56951.660	69
0.000	8
0.000	0
54761.210	69
56951.660	102
0.000	32
0.000	44
0.000	40
0.000	36
0.000	56
0.000	40
54761.210	61
56951.660	68
47459.718	93
0.000	40
56951.660	66
0.000	38
0.000	57
0.000	44
0.000	39
37468.199	63
0.000	43
0.000	52
0.000	36
0.000	35
0.000	37
0.000	56
